strut_id,label,r_eq_med_um,r_eq_min_um,r_eq_cv,offset_max_vox,tilt_deg,bow_vox,aspect_med,empty_sections,gap_len,gap_interior,border_frac,iou,reachable,detour,geo_len_vox,span_vox
156,nominal,396.72900,372.91714,0.04279,0.88610,0.73273,0.19493,1.50903,0.00000,0.00000,0.00000,0.00000,0.57707,1.00000,1.01440,56.15433,55.35720
157,thick,568.69330,489.20853,0.25384,2.79530,2.97757,0.37715,1.24879,0.00000,0.00000,0.00000,0.48000,0.41421,1.00000,0.99872,55.15433,55.22502
158,nominal,321.70154,311.48615,0.02482,1.44116,1.72234,0.13053,1.12708,0.00000,0.00000,0.00000,0.00000,0.60583,1.00000,0.99542,55.15433,55.40794
159,nominal,328.33524,291.83075,0.04344,2.23454,2.94839,0.25172,1.32906,0.00000,0.00000,0.00000,0.00000,0.55090,1.00000,0.99549,55.15433,55.40422
160,thick,630.71136,465.49554,0.25823,2.49726,0.90865,0.14929,1.18372,0.00000,0.00000,0.00000,0.52000,0.41521,1.00000,1.01440,56.15433,55.35720
161,nominal,293.67197,280.52975,0.03907,1.03219,0.94652,0.21035,1.23982,0.00000,0.00000,0.00000,0.00000,0.62013,1.00000,1.00123,55.47217,55.40422
162,nominal,381.49109,359.67322,0.04463,1.70497,1.08114,0.56707,1.39558,0.00000,0.00000,0.00000,0.00000,0.62127,1.00000,0.99872,55.15433,55.22502
163,thick,500.10538,400.78427,0.31896,2.09147,3.90909,0.14217,1.46625,0.00000,0.00000,0.00000,0.40000,0.47177,1.00000,0.99341,55.15433,55.52045
164,nominal,326.68945,302.71014,0.05580,1.26701,1.09986,0.24169,1.22523,0.00000,0.00000,0.00000,0.00000,0.60691,1.00000,1.00116,55.47217,55.40794
165,nominal,333.22388,297.32022,0.05021,2.28782,2.43110,0.24580,1.12446,0.00000,0.00000,0.00000,0.00000,0.55867,1.00000,1.01058,56.15433,55.56631
166,nominal,336.44351,314.92810,0.03303,1.39415,1.57144,0.26723,1.13718,0.00000,0.00000,0.00000,0.00000,0.68296,1.00000,1.01142,56.15433,55.52045
167,thick,542.49884,356.66339,0.37375,2.07756,1.92175,0.14786,1.35694,0.00000,0.00000,0.00000,0.48000,0.49282,1.00000,0.99259,55.15433,55.56631
168,thick,1017.83929,1007.72711,0.00283,0.13943,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.35606,1.00000,1.00116,55.47217,55.40794
169,thick,903.96600,813.58270,0.04436,2.76820,nan,nan,1.28462,0.00000,0.00000,0.00000,1.00000,0.39776,1.00000,0.99549,55.15433,55.40422
170,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.37618,1.00000,0.99542,55.15433,55.40794
171,thick,1016.24933,993.72278,0.00679,0.33356,nan,nan,1.00681,0.00000,0.00000,0.00000,1.00000,0.37847,1.00000,1.01928,56.47217,55.40422
172,thick,470.10455,353.62787,0.29805,2.00298,0.98187,0.14493,1.49202,0.00000,0.00000,0.00000,0.28000,0.50647,1.00000,1.01804,56.56854,55.56631
173,thick,495.77539,404.79889,0.39597,2.21556,2.46423,0.19926,1.37815,0.00000,0.00000,0.00000,0.40000,0.47077,1.00000,1.01142,56.15433,55.52045
174,nominal,321.70154,306.25073,0.02804,0.72930,0.48496,0.14880,1.13718,0.00000,0.00000,0.00000,0.00000,0.73870,1.00000,0.99259,55.15433,55.56631
175,nominal,331.60236,306.25073,0.03342,0.47319,0.63118,0.19468,1.19576,0.00000,0.00000,0.00000,0.00000,0.74217,1.00000,1.01142,56.15433,55.52045
176,thick,497.94504,423.03040,0.20014,2.49431,1.83305,0.27969,1.20560,0.00000,0.00000,0.00000,0.36000,0.47111,1.00000,1.01440,56.15433,55.35720
177,thick,472.39215,444.16367,0.16961,2.59332,3.84186,0.43030,1.31642,0.00000,0.00000,0.00000,0.28000,0.48214,1.00000,0.99872,55.15433,55.22502
178,broken,331.60236,199.71854,0.12757,6.61626,9.51852,0.42286,1.21165,1.00000,1.00000,1.00000,0.16000,0.40456,0.00000,-1.00000,-1.00000,55.22502
179,nominal,387.10156,364.14139,0.02879,0.83190,0.15147,0.21467,1.36094,0.00000,0.00000,0.00000,0.00000,0.61534,1.00000,0.99634,55.15433,55.35720
180,nominal,414.01501,359.67322,0.05190,0.94064,1.30301,0.35048,1.25203,0.00000,0.00000,0.00000,0.00000,0.62395,1.00000,1.00208,55.47217,55.35720
181,thick,640.04321,439.28262,0.23195,2.60294,4.16650,0.27700,1.23390,0.00000,0.00000,0.00000,0.56000,0.43244,1.00000,1.00448,55.47217,55.22502
182,nominal,326.68945,311.48615,0.03559,0.98538,0.97213,0.15304,1.20018,0.00000,0.00000,0.00000,0.00000,0.60564,1.00000,0.99542,55.15433,55.40794
183,nominal,297.32022,272.73575,0.05110,1.14711,0.70356,0.24400,1.22460,0.00000,0.00000,0.00000,0.00000,0.61955,1.00000,1.01354,56.15433,55.40422
184,thick,512.87610,484.78119,0.27203,2.36264,1.97259,0.23945,1.30439,0.00000,0.00000,0.00000,0.40000,0.42891,1.00000,0.99634,55.15433,55.35720
185,nominal,272.73575,229.83467,0.06971,1.00271,1.90350,0.20136,1.32197,0.00000,0.00000,0.00000,0.00000,0.54962,1.00000,1.01354,56.15433,55.40422
186,nominal,399.43707,382.90140,0.02588,0.98767,0.72582,0.20776,1.43051,0.00000,0.00000,0.00000,0.00000,0.62032,1.00000,0.99872,55.15433,55.22502
187,nominal,436.82166,367.08997,0.34887,2.26438,2.11040,0.20958,1.48824,0.00000,0.00000,0.00000,0.32000,0.52959,1.00000,0.99341,55.15433,55.52045
188,nominal,338.04181,318.33282,0.03725,1.39343,1.49301,0.26460,1.36683,0.00000,0.00000,0.00000,0.00000,0.61679,1.00000,0.99542,55.15433,55.40794
189,nominal,318.33282,293.67197,0.04024,0.84886,0.73391,0.21452,1.12834,0.00000,0.00000,0.00000,0.00000,0.68555,1.00000,0.99259,55.15433,55.56631
190,nominal,331.60236,311.48615,0.04695,0.46159,0.46114,0.17074,1.14643,0.00000,0.00000,0.00000,0.00000,0.75541,1.00000,1.01142,56.15433,55.52045
191,thick,466.65207,353.62787,0.40581,2.48640,1.29570,0.22321,1.41187,0.00000,0.00000,0.00000,0.44000,0.51933,1.00000,1.01058,56.15433,55.56631
192,thick,990.46283,945.92468,0.02089,1.03321,nan,nan,1.09278,0.00000,0.00000,0.00000,1.00000,0.37768,1.00000,0.99542,55.15433,55.40794
193,thick,762.27539,715.59009,0.04281,3.89315,nan,nan,1.75719,0.00000,0.00000,0.00000,1.00000,0.36407,1.00000,1.00606,55.74012,55.40422
194,thick,919.33868,850.50873,0.05093,2.28355,nan,nan,1.25345,0.00000,0.00000,0.00000,1.00000,0.34884,1.00000,0.99542,55.15433,55.40794
195,thick,958.37903,893.16846,0.02940,1.75114,nan,nan,1.11972,0.00000,0.00000,0.00000,1.00000,0.37527,1.00000,0.99549,55.15433,55.40422
196,nominal,392.63184,359.67322,0.21999,2.05178,0.92124,0.19214,1.43097,0.00000,0.00000,0.00000,0.20000,0.57654,1.00000,0.99259,55.15433,55.56631
197,thick,448.99170,375.79688,0.35426,3.11921,2.40678,0.15393,1.50707,0.00000,0.00000,0.00000,0.32000,0.54026,1.00000,0.99341,55.15433,55.52045
198,nominal,325.03531,299.12766,0.05136,1.43401,1.54689,0.28507,1.12044,0.00000,0.00000,0.00000,0.00000,0.64205,1.00000,1.01058,56.15433,55.56631
199,nominal,334.83755,309.75085,0.03735,0.69509,1.68879,0.17929,1.10004,0.00000,0.00000,0.00000,0.00000,0.73725,1.00000,0.99341,55.15433,55.52045
200,nominal,311.48615,288.11301,0.05978,0.79678,1.49890,0.26864,1.42215,0.00000,0.00000,0.00000,0.00000,0.66195,1.00000,1.01630,56.47217,55.56631
201,nominal,353.62787,321.70154,0.07700,3.56119,1.15489,0.20735,1.32922,0.00000,0.00000,0.00000,0.04000,0.50034,1.00000,0.99341,55.15433,55.52045
202,nominal,321.70154,297.32022,0.03617,0.95067,0.84928,0.23374,1.13974,0.00000,0.00000,0.00000,0.00000,0.72712,1.00000,1.01142,56.15433,55.52045
203,nominal,313.21188,291.83075,0.03019,0.50444,1.18046,0.15217,1.07094,0.00000,0.00000,0.00000,0.00000,0.74740,1.00000,0.99259,55.15433,55.56631
204,thick,458.49524,429.35403,0.14205,2.53891,1.97059,0.32833,1.33874,0.00000,0.00000,0.00000,0.20000,0.51949,1.00000,0.99634,55.15433,55.35720
205,nominal,356.66339,318.33282,0.06985,1.27666,2.25566,0.33330,1.23535,0.00000,0.00000,0.00000,0.00000,0.59920,1.00000,0.99697,55.05795,55.22502
206,nominal,367.08997,328.33524,0.08263,0.77867,0.66733,0.26525,1.33881,0.00000,0.00000,0.00000,0.00000,0.68450,1.00000,0.99872,55.15433,55.22502
207,nominal,380.07553,328.33524,0.06847,1.07958,1.20482,0.26837,1.21435,0.00000,0.00000,0.00000,0.00000,0.63186,1.00000,1.00208,55.47217,55.35720
208,nominal,398.08533,365.61865,0.05601,1.12254,1.31666,0.35161,1.35721,0.00000,0.00000,0.00000,0.00000,0.62263,1.00000,0.99634,55.15433,55.35720
209,thick,470.10455,416.61075,0.28635,2.49006,2.71160,0.40406,1.35656,0.00000,0.00000,0.00000,0.28000,0.48124,1.00000,0.99872,55.15433,55.22502
210,nominal,323.37271,291.83075,0.04826,0.91738,0.68059,0.27271,1.26938,0.00000,0.00000,0.00000,0.00000,0.69207,1.00000,0.99542,55.15433,55.40794
211,nominal,274.70499,252.19910,0.05340,1.04206,0.48993,0.17592,1.33632,0.00000,0.00000,0.00000,0.00000,0.59462,1.00000,0.99549,55.15433,55.40422
212,thick,462.00867,426.83582,0.16098,2.21883,4.15546,0.35683,1.26459,0.00000,0.00000,0.00000,0.12000,0.50273,1.00000,0.99634,55.15433,55.35720
213,nominal,288.11301,264.71234,0.03837,1.10309,1.60728,0.16987,1.35578,0.00000,0.00000,0.00000,0.00000,0.57297,1.00000,0.99549,55.15433,55.40422
214,missing,0.00000,0.00000,0.00000,0.00000,nan,nan,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,55.22502
215,nominal,399.43707,345.92264,0.21046,2.88978,1.27314,0.35065,1.46580,0.00000,0.00000,0.00000,0.08000,0.59304,1.00000,0.99341,55.15433,55.52045
216,nominal,345.92264,314.92810,0.04301,1.35717,1.95698,0.25043,1.34841,0.00000,0.00000,0.00000,0.00000,0.58717,1.00000,0.99542,55.15433,55.40794
217,nominal,309.75085,299.12766,0.03131,0.74983,0.48079,0.17405,1.09515,0.00000,0.00000,0.00000,0.00000,0.69550,1.00000,0.99259,55.15433,55.56631
218,nominal,338.04181,320.02161,0.03573,0.99587,0.24568,0.15427,1.09111,0.00000,0.00000,0.00000,0.00000,0.60996,1.00000,0.99341,55.15433,55.52045
219,nominal,398.08533,349.02515,0.30454,2.31989,1.27641,0.23070,1.39203,0.00000,0.00000,0.00000,0.20000,0.59493,1.00000,0.99259,55.15433,55.56631
220,thick,746.55670,696.50421,0.03032,4.09118,nan,nan,1.77363,0.00000,0.00000,0.00000,1.00000,0.34934,1.00000,0.99542,55.15433,55.40794
221,thick,963.42761,939.63556,0.02046,1.12632,nan,nan,1.10401,0.00000,0.00000,0.00000,1.00000,0.36539,1.00000,1.00606,55.74012,55.40422
222,thick,849.87469,805.59314,0.02465,2.86824,nan,nan,1.42060,0.00000,0.00000,0.00000,1.00000,0.41053,1.00000,0.99542,55.15433,55.40794
223,thick,779.06146,741.48541,0.05683,3.47746,nan,nan,1.54276,0.00000,0.00000,0.00000,1.00000,0.43445,1.00000,0.99549,55.15433,55.40422
224,nominal,331.60236,284.34665,0.06714,1.42264,0.58272,0.26018,1.32694,0.00000,0.00000,0.00000,0.00000,0.56209,1.00000,0.99259,55.15433,55.56631
225,nominal,350.56610,243.49995,0.08407,1.91029,0.40110,0.19671,1.33142,0.00000,0.00000,0.00000,0.00000,0.46828,1.00000,0.99341,55.15433,55.52045
226,nominal,320.02161,291.83075,0.05879,1.37317,0.59183,0.21382,1.28928,0.00000,0.00000,0.00000,0.00000,0.53495,1.00000,0.99259,55.15433,55.56631
227,nominal,333.22388,318.33282,0.02708,0.86624,0.93936,0.15619,1.26527,0.00000,0.00000,0.00000,0.00000,0.68336,1.00000,0.99913,55.47217,55.52045
228,thick,458.49524,416.61075,0.04743,1.37068,1.13336,0.29979,1.46770,0.00000,0.00000,0.00000,0.00000,0.55631,1.00000,0.99459,55.05795,55.35720
229,thick,490.30908,408.77408,0.20168,2.86810,2.08862,0.43520,1.65209,0.00000,0.00000,0.00000,0.24000,0.50071,1.00000,0.99872,55.15433,55.22502
230,nominal,425.57111,388.49149,0.02880,0.88546,1.82526,0.26304,1.52368,0.00000,0.00000,0.00000,0.00000,0.55500,1.00000,1.00448,55.47217,55.22502
231,nominal,419.19037,329.97284,0.12562,2.00143,2.79147,0.90716,1.38048,0.00000,0.00000,0.00000,0.00000,0.51298,1.00000,1.01440,56.15433,55.35720
232,nominal,431.85760,389.87650,0.04511,1.34015,1.03733,0.23322,1.54975,0.00000,0.00000,0.00000,0.00000,0.54429,1.00000,1.01440,56.15433,55.35720
233,thick,492.50287,435.58594,0.09872,1.05520,0.40091,0.34617,1.62018,0.00000,0.00000,0.00000,0.04000,0.49067,1.00000,0.99872,55.15433,55.22502
234,nominal,316.63504,288.11301,0.03575,1.27550,0.87057,0.23557,1.42087,0.00000,0.00000,0.00000,0.00000,0.54855,1.00000,0.99542,55.15433,55.40794
235,nominal,370.01505,347.47736,0.03661,0.67874,0.58831,0.19740,1.34739,0.00000,0.00000,0.00000,0.00000,0.65611,1.00000,1.00606,55.74012,55.40422
236,thick,472.39215,441.72989,0.19877,2.49401,0.99229,0.27813,1.41912,0.00000,0.00000,0.00000,0.24000,0.48554,1.00000,1.02014,56.47217,55.35720
237,nominal,364.14139,350.56610,0.03135,1.12643,1.01447,0.21125,1.22827,0.00000,0.00000,0.00000,0.00000,0.64439,1.00000,1.01928,56.47217,55.40422
238,nominal,420.47427,381.49109,0.04933,0.75734,1.49431,0.28954,1.50847,0.00000,0.00000,0.00000,0.00000,0.58732,1.00000,1.00448,55.47217,55.22502
239,nominal,423.03040,365.61865,0.16642,1.58055,1.17411,0.19304,1.47643,0.00000,0.00000,0.00000,0.08000,0.55014,1.00000,1.01714,56.47217,55.52045
240,nominal,293.67197,243.49995,0.06394,0.77316,0.66499,0.22707,1.50056,0.00000,0.00000,0.00000,0.00000,0.59856,1.00000,1.01921,56.47217,55.40794
241,nominal,347.47736,321.70154,0.03566,0.83944,1.11889,0.16045,1.27614,0.00000,0.00000,0.00000,0.00000,0.67569,1.00000,1.02376,56.88638,55.56631
242,nominal,371.46893,350.56610,0.03033,0.88952,0.36481,0.13572,1.12591,0.00000,0.00000,0.00000,0.00000,0.64043,1.00000,1.01142,56.15433,55.52045
243,nominal,407.45334,371.46893,0.11323,1.38845,0.86689,0.18040,1.29559,0.00000,0.00000,0.00000,0.04000,0.55668,1.00000,0.99259,55.15433,55.56631
244,thick,930.99109,883.45978,0.02109,1.87740,nan,nan,1.19960,0.00000,0.00000,0.00000,1.00000,0.36516,1.00000,1.01921,56.47217,55.40794
245,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.36063,1.00000,0.98801,54.74012,55.40422
246,thick,999.67163,972.33813,0.01369,0.63966,nan,nan,1.03904,0.00000,0.00000,0.00000,1.00000,0.35712,1.00000,0.99542,55.15433,55.40794
247,thick,1017.30963,1002.90161,0.00383,0.23977,nan,nan,1.00080,0.00000,0.00000,0.00000,1.00000,0.36694,1.00000,1.01928,56.47217,55.40422
248,nominal,412.71100,382.90140,0.24552,1.74482,1.79438,0.21341,1.40634,0.00000,0.00000,0.00000,0.12000,0.54651,1.00000,1.01630,56.47217,55.56631
249,nominal,426.83582,387.10156,0.25120,1.92832,0.96330,0.21593,1.39580,0.00000,0.00000,0.00000,0.20000,0.49975,1.00000,1.01888,56.56854,55.52045
250,nominal,333.22388,293.67197,0.06195,0.97040,0.66498,0.17418,1.33560,0.00000,0.00000,0.00000,0.00000,0.62174,1.00000,1.01058,56.15433,55.56631
251,nominal,350.56610,313.21188,0.06074,0.87262,0.20175,0.17515,1.29403,0.00000,0.00000,0.00000,0.00000,0.65080,1.00000,0.99913,55.47217,55.52045
252,thick,507.59399,414.01501,0.24234,2.13282,3.05839,0.48535,1.43085,0.00000,0.00000,0.00000,0.28000,0.45867,1.00000,1.01440,56.15433,55.35720
253,thick,535.49860,458.49524,0.26952,2.80031,3.86015,0.25654,1.28286,0.00000,0.00000,0.00000,0.36000,0.44187,1.00000,0.99872,55.15433,55.22502
254,nominal,431.85760,387.10156,0.06418,1.33247,1.14136,0.26990,1.50048,0.00000,0.00000,0.00000,0.00000,0.58986,1.00000,0.99872,55.15433,55.22502
255,thick,439.28262,415.31488,0.04357,2.14867,1.13088,0.19179,1.63923,0.00000,0.00000,0.00000,0.12000,0.57956,1.00000,0.99634,55.15433,55.35720
256,thick,442.94846,314.92810,0.11743,2.13679,1.91181,0.75243,1.47351,0.00000,0.00000,0.00000,0.00000,0.51546,1.00000,0.99634,55.15433,55.35720
257,thick,493.59613,440.50797,0.30357,2.31914,4.22390,0.51208,1.39578,0.00000,0.00000,0.00000,0.32000,0.45505,1.00000,0.99872,55.15433,55.22502
258,nominal,293.67197,276.66019,0.02737,0.58250,0.24856,0.14225,1.48403,0.00000,0.00000,0.00000,0.00000,0.62072,1.00000,1.01347,56.15433,55.40794
259,nominal,368.55542,355.14886,0.03012,1.52129,0.66394,0.20820,1.23703,0.00000,0.00000,0.00000,0.00000,0.62863,1.00000,0.98801,54.74012,55.40422
260,thick,580.88440,476.93448,0.24256,2.37709,5.41259,0.22598,1.43868,0.00000,0.00000,0.00000,0.44000,0.44384,1.00000,0.99634,55.15433,55.35720
261,nominal,370.01505,339.63263,0.03127,1.36657,0.09873,0.26117,1.17531,0.00000,0.00000,0.00000,0.00000,0.62711,1.00000,1.01354,56.15433,55.40422
262,nominal,377.22849,329.97284,0.08287,0.92836,1.68681,0.19069,1.46648,0.00000,0.00000,0.00000,0.00000,0.62750,1.00000,0.99872,55.15433,55.22502
263,nominal,424.30264,367.08997,0.36148,1.70261,2.12826,0.19034,1.38717,0.00000,0.00000,0.00000,0.28000,0.48356,1.00000,0.99913,55.47217,55.52045
264,nominal,299.12766,278.60168,0.04672,0.75943,0.79396,0.23155,1.43637,0.00000,0.00000,0.00000,0.00000,0.61053,1.00000,1.01347,56.15433,55.40794
265,nominal,339.63263,320.02161,0.03412,1.04297,0.89967,0.17846,1.25994,0.00000,0.00000,0.00000,0.00000,0.64646,1.00000,0.99831,55.47217,55.56631
266,nominal,371.46893,349.02515,0.03503,0.76696,0.74376,0.13868,1.21391,0.00000,0.00000,0.00000,0.00000,0.63881,1.00000,1.01142,56.15433,55.52045
267,thick,474.66876,387.10156,0.34204,2.16752,2.23300,0.23606,1.35869,0.00000,0.00000,0.00000,0.32000,0.48367,1.00000,1.01058,56.15433,55.56631
268,thick,1015.71875,990.46283,0.00752,0.40374,nan,nan,1.00634,0.00000,0.00000,0.00000,1.00000,0.36288,1.00000,1.01347,56.15433,55.40794
269,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.36351,1.00000,1.00606,55.74012,55.40422
270,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.36612,1.00000,0.99542,55.15433,55.40794
271,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.36683,1.00000,0.99549,55.15433,55.40422
272,thick,483.66800,362.65814,0.36602,2.56371,3.82632,0.18651,1.34369,0.00000,0.00000,0.00000,0.36000,0.49694,1.00000,0.99831,55.47217,55.56631
273,thick,482.55231,388.49149,0.41273,1.91109,0.99551,0.12215,1.30678,0.00000,0.00000,0.00000,0.40000,0.45845,1.00000,0.99341,55.15433,55.52045
274,nominal,345.92264,299.12766,0.04859,1.15167,0.68152,0.15032,1.27756,0.00000,0.00000,0.00000,0.00000,0.64571,1.00000,0.99259,55.15433,55.56631
275,nominal,362.65814,345.92264,0.02258,1.14804,1.24325,0.15632,1.26842,0.00000,0.00000,0.00000,0.00000,0.64630,1.00000,0.99913,55.47217,55.52045
276,thick,542.49884,490.30908,0.26301,2.30474,1.13579,0.16437,1.42420,0.00000,0.00000,0.00000,0.40000,0.42782,1.00000,1.00208,55.47217,55.35720
277,thick,533.48163,436.82166,0.33268,2.57040,4.99831,0.44514,1.30663,0.00000,0.00000,0.00000,0.44000,0.42603,1.00000,0.99872,55.15433,55.22502
278,nominal,421.75427,395.36798,0.04561,1.98680,0.46873,0.24206,1.48365,0.00000,0.00000,0.00000,0.00000,0.58580,1.00000,1.00448,55.47217,55.22502
279,nominal,426.83582,377.22849,0.05716,1.50268,0.55009,0.34410,1.32419,0.00000,0.00000,0.00000,0.00000,0.61879,1.00000,0.99634,55.15433,55.35720
280,nominal,408.77408,388.49149,0.04288,1.14957,2.17437,0.23593,1.38088,0.00000,0.00000,0.00000,0.00000,0.59395,1.00000,0.99634,55.15433,55.35720
281,thick,595.54620,503.32843,0.27435,2.31860,2.20424,0.20909,1.40899,0.00000,0.00000,0.00000,0.60000,0.40850,1.00000,0.99872,55.15433,55.22502
282,nominal,302.71014,272.73575,0.06311,0.70302,0.92253,0.18426,1.37632,0.00000,0.00000,0.00000,0.00000,0.68403,1.00000,0.99542,55.15433,55.40794
283,nominal,359.67322,323.37271,0.05307,1.30786,0.90592,0.20814,1.27431,0.00000,0.00000,0.00000,0.00000,0.60232,1.00000,1.00606,55.74012,55.40422
284,thick,597.35364,479.18951,0.28759,2.24529,3.17691,0.18492,1.30189,0.00000,0.00000,0.00000,0.56000,0.40942,1.00000,1.00208,55.47217,55.35720
285,nominal,352.10031,328.33524,0.03785,1.91746,1.41476,0.25413,1.25041,0.00000,0.00000,0.00000,0.00000,0.51257,1.00000,1.01354,56.15433,55.40422
286,nominal,407.45334,388.49149,0.04132,1.55713,0.90940,0.22582,1.45138,0.00000,0.00000,0.00000,0.00000,0.57176,1.00000,1.00448,55.47217,55.22502
287,thick,473.53183,395.36798,0.44562,1.92586,1.98418,0.15924,1.26456,0.00000,0.00000,0.00000,0.36000,0.44825,1.00000,1.01714,56.47217,55.52045
288,nominal,320.02161,236.76591,0.10729,1.25414,0.81634,0.30024,1.29677,0.00000,0.00000,0.00000,0.00000,0.56194,1.00000,1.01347,56.15433,55.40794
289,nominal,353.62787,308.00577,0.06931,1.07802,0.04047,0.17065,1.16612,0.00000,0.00000,0.00000,0.00000,0.64752,1.00000,1.01630,56.47217,55.56631
290,nominal,370.01505,329.97284,0.06420,1.05044,0.53428,0.20318,1.20436,0.00000,0.00000,0.00000,0.00000,0.58600,1.00000,0.99341,55.15433,55.52045
291,thick,519.14362,406.12827,0.38407,2.75740,1.89852,0.15010,1.28231,0.00000,0.00000,0.00000,0.48000,0.43998,1.00000,0.99259,55.15433,55.56631
292,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.35362,1.00000,1.01347,56.15433,55.40794
293,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.36927,1.00000,0.98801,54.74012,55.40422
294,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.37254,1.00000,0.99542,55.15433,55.40794
295,thick,1017.83929,1017.83929,0.00000,0.02505,nan,nan,1.00000,0.00000,0.00000,0.00000,1.00000,0.36329,1.00000,1.01354,56.15433,55.40422
296,thick,561.05951,408.77408,0.36046,2.68143,2.85287,0.17665,1.30335,0.00000,0.00000,0.00000,0.52000,0.48110,1.00000,0.99831,55.47217,55.56631
297,thick,534.49109,402.12692,0.42289,2.29060,1.72824,0.18565,1.34784,0.00000,0.00000,0.00000,0.48000,0.43668,1.00000,1.01142,56.15433,55.52045
298,nominal,333.22388,308.00577,0.05191,1.62117,1.26857,0.24029,1.18528,0.00000,0.00000,0.00000,0.00000,0.57444,1.00000,1.01058,56.15433,55.56631
299,nominal,371.46893,286.23605,0.06983,1.53113,0.74110,0.29088,1.21502,0.00000,0.00000,0.00000,0.00000,0.55497,1.00000,0.99913,55.47217,55.52045
300,thick,587.34393,474.66876,0.28863,2.83884,3.51412,0.13690,1.29520,0.00000,0.00000,0.00000,0.52000,0.42319,1.00000,0.99634,55.15433,55.35720
301,thick,661.57721,411.40289,0.32353,2.83864,5.40908,0.52517,1.17206,0.00000,0.00000,0.00000,0.52000,0.44562,1.00000,0.99872,55.15433,55.22502
302,nominal,408.77408,361.16876,0.08263,1.60010,0.90216,0.29966,1.38988,0.00000,0.00000,0.00000,0.00000,0.57959,1.00000,0.99872,55.15433,55.22502
303,nominal,421.75427,402.12692,0.03019,2.44431,0.77691,0.23739,1.56018,0.00000,0.00000,0.00000,0.08000,0.53690,1.00000,1.01440,56.15433,55.35720
304,nominal,426.83582,359.67322,0.07429,1.11255,1.80471,0.26931,1.34641,0.00000,0.00000,0.00000,0.00000,0.58176,1.00000,1.01440,56.15433,55.35720
305,thick,808.26508,474.66876,0.24136,2.15622,7.58679,0.24607,1.17237,0.00000,0.00000,0.00000,0.60000,0.41252,1.00000,0.99872,55.15433,55.22502
306,nominal,297.32022,268.75397,0.04914,0.89527,0.12667,0.29267,1.22533,0.00000,0.00000,0.00000,0.00000,0.62102,1.00000,1.01347,56.15433,55.40794
307,nominal,356.66339,331.60236,0.04385,1.24418,0.50665,0.12972,1.32350,0.00000,0.00000,0.00000,0.00000,0.59467,1.00000,0.98801,54.74012,55.40422
308,thick,777.67645,483.66800,0.23872,2.42570,3.38428,0.22762,1.21879,0.00000,0.00000,0.00000,0.60000,0.37986,1.00000,1.01440,56.15433,55.35720
309,nominal,342.79205,297.32022,0.06647,1.25861,0.39139,0.21225,1.23097,0.00000,0.00000,0.00000,0.00000,0.58124,1.00000,1.01928,56.47217,55.40422
310,nominal,398.08533,342.79205,0.08542,1.61268,1.58804,0.28171,1.35351,0.00000,0.00000,0.00000,0.00000,0.61789,1.00000,0.99872,55.15433,55.22502
311,thick,505.46567,374.35980,0.47676,2.03457,2.42813,0.15488,1.25112,0.00000,0.00000,0.00000,0.44000,0.44430,1.00000,0.99913,55.47217,55.52045
312,nominal,321.70154,274.70499,0.07933,0.88460,1.47483,0.28855,1.32623,0.00000,0.00000,0.00000,0.00000,0.65217,1.00000,1.01921,56.47217,55.40794
